web-scraper-order,web-scraper-start-url,Category,Category-href,products-link,products-link-href,products-name,products-price,products-image-src,products-rating,products-review
1605352135-462,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Pond's White Beauty Mineral Clay Instant Brightness Face Wash Foam - 90g,https://www.banglashoppers.com/pond-s-white-beauty-mineral-clay-instant-brightness-face-wash-foam-90g.html,Pond's White Beauty Mineral Clay Instant Brightness Face Wash Foam - 90g,192,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/h/e/hero.jpg,0,0
1605350033-315,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Nihar - Naturals Shanti Badam Amla Hair Oil - 200ml,https://www.banglashoppers.com/nihar-naturals-shanti-badam-amla-hair-oil-200ml.html,Nihar - Naturals Shanti Badam Amla Hair Oil - 200ml,116,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/0/1/01_2.jpg,0,0
1605353432-543,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Balance - Gold Collagen Rejuvenating & Firming Hydrogel Mask - 60g,https://www.banglashoppers.com/balance-gold-collagen-rejuvenating-firming-hydrogel-mask-60g.html,Balance - Gold Collagen Rejuvenating & Firming Hydrogel Mask - 60g,350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a3616.jpg,0,0
1605351218-409,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Neutrogena - Deep Clean Foaming Cleanser - 100g,https://www.banglashoppers.com/neutrogena-deep-clean-foaming-cleanser-100g.html,Neutrogena - Deep Clean Foaming Cleanser - 100g,699,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a2223.jpg,0,0
1605346445-65,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Ossum Mini Perfume Body Spray Cherish For Women - 25ml,https://www.banglashoppers.com/ossum-mini-perfume-body-spray-cherish-for-women-25ml.html,Ossum Mini Perfume Body Spray Cherish For Women - 25ml,120,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/o/s/ossum_mini_perfume_body_spray_cherish_for_women_-_25ml.jpg,0,0
1605346328-64,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Ossum Mini Perfume Body Spray Desire For Women - 25ml,https://www.banglashoppers.com/ossum-mini-perfume-body-spray-desire-for-women-25ml.html,Ossum Mini Perfume Body Spray Desire For Women - 25ml,120,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/o/s/ossum_mini_perfume_body_spray_desire_for_women_-_25ml.jpg,0,0
1605349210-262,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Savlon - Twinkle Baby Diaper Medium 6 -11kg - 40 Pcs,https://www.banglashoppers.com/savlon-twinkle-baby-diaper-medium-6-11kg-40-pcs.html,Savlon - Twinkle Baby Diaper Medium 6 -11kg - 40 Pcs,950,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/w/twinkle_baby_diaper_medium_40_pc.jpg,0,0
1605353861-640,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Urban decay All Nighter Long Lasting Makeup Setting Spray -30ml,https://www.banglashoppers.com/urban-decay-all-nighter-long-lasting-makeup-setting-spray-30ml.html,Urban decay All Nighter Long Lasting Makeup Setting Spray -30ml,2475,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a3503.jpg,0,0
1605348751-225,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Johnson's Moisturizing Pink Baby Lotion with Coconut Oil - 200ml,https://www.banglashoppers.com/johnson-s-moisturizing-pink-baby-lotion-with-coconut-oil-200ml.html,Johnson's Moisturizing Pink Baby Lotion with Coconut Oil - 200ml,399,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a7855.jpg,0,0
1605354493-660,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,LA Girl HD Pro Concealer - GC973 - Creamy Beige,https://www.banglashoppers.com/la-girl-pro-concealer-hd-gc973-creamy-beige.html,LA Girl HD Pro Concealer - GC973 - Creamy Beige,350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/l/a/la_girl_hd_pro_concealer_-_gc973_-_creamy_beige.jpg,0,0
1605354859-699,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,Freyia's Face Wash + Vaseline Lip Therapy Combo,https://www.banglashoppers.com/freyia-s-face-wash-vaseline-lip-therapy-combo.html,Freyia's Face Wash + Vaseline Lip Therapy Combo,299,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/c/o/combo1.jpg,0,0
1605347561-111,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Axe - Body Spray Dark Temptation - 150ml,https://www.banglashoppers.com/axe-body.html,Axe - Body Spray Dark Temptation - 150ml,225,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/a/x/axe---body-spray-dark-temptation---150ml_1.jpg,0,0
1605351372-425,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Neutrogena Oil-Free Acne Salicylic Acid Facial Cream Cleanser - 200ml,https://www.banglashoppers.com/neutrogena-oil-free-acne-salicylic-acid-facial-cream-cleanser-200ml.html,Neutrogena Oil-Free Acne Salicylic Acid Facial Cream Cleanser - 200ml,1399,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/e/neutrogena-oil-free-acne-wash-cream-cleanser_-6.7-fluid-ounce-01.jpg,0,0
1605347367-94,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,HE Advance Grooming Perfume Body Spray - Extrovery - 150ml,https://www.banglashoppers.com/he-advance-grooming-perfume-body-spray-extrovery-150ml.html,HE Advance Grooming Perfume Body Spray - Extrovery - 150ml,260,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/h/e/he_extrovert_can150ml_gcc.jpg,0,0
1605353310-514,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Pond's Face Cream Instabright Tone Up Milk 35g,https://www.banglashoppers.com/pond-s-face-cream-instabright-tone-up-milk-35g.html,Pond's Face Cream Instabright Tone Up Milk 35g,199,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/t/ptuc35h.jpg,0,0
1605348759-227,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Johnson's Baby Shampoo 500ml,https://www.banglashoppers.com/johnson-s-baby-shampoo-500ml.html,Johnson's Baby Shampoo 500ml,799,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a7756.jpg,0,0
1605345695-58,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Ossum Perfumed Body Mist For Women Delight - 115ml,https://www.banglashoppers.com/ossum-perfumed-body-mist-for-women-delight-115ml.html,Ossum Perfumed Body Mist For Women Delight - 115ml,310.5,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/o/s/ossum_perfumed_body_mist_for_women_delight_-_115ml.jpg,0,0
1605344314-6,https://www.banglashoppers.com/,Home & Lifestyle,https://www.banglashoppers.com/home-lifestyle.html,Dettol Push Pull Cap Re-Energize Ph Balanced Hand Wash - 200ml,https://www.banglashoppers.com/dettol%20push%20pull%20cap%20re-energize%20ph%20balanced%20hand%20wash%20-%20200ml.html,Dettol Push Pull Cap Re-Energize Ph Balanced Hand Wash - 200ml,100,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/8/9/8941102843381_1_1.jpg,0,0
1605348447-198,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Nivea Men Pure Impact 3 In 1 Shower Gel - 250ml,https://www.banglashoppers.com/nivea-men-pure-impact-3-in-1-shower-gel-250ml.html,Nivea Men Pure Impact 3 In 1 Shower Gel - 250ml,299,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/i/nivea-men-shower-gel-pure-impact---250ml.jpg,0,0
1605344386-22,https://www.banglashoppers.com/,Fashion & Accessories,https://www.banglashoppers.com/fashion-accesories.html,Coolense Contact Lense - Blue 2,https://www.banglashoppers.com/coolense-contact-lense-blue-2.html,Coolense Contact Lense - Blue 2,1125,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/b/l/blue_2.jpg,0,0
1605353364-527,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Parachute Skin Pure Natural Moisture Skin Lotion 200ml,https://www.banglashoppers.com/parachute-skin-pure-natural-moisture-skin-lotion-200ml.html,Parachute Skin Pure Natural Moisture Skin Lotion 200ml,180,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/a/parachute_skinpure_skin_lotion_natural_moisture_200ml_50ml_parachute_petroleum_jelly.png,0,0
1605349191-261,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Savlon - Twinkle Baby Diaper Large 7 - 18kg - 36 Pcs,https://www.banglashoppers.com/savlon-twinkle-baby-diaper-large-7-18kg-36-pcs.html,Savlon - Twinkle Baby Diaper Large 7 - 18kg - 36 Pcs,950,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/w/twinkle_baby_diaper_large_36_pc.jpg,0,0
1605353659-596,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Technic Colour Fix 2 in 1 Powder Plus Foundation - Ecru - 12g,https://www.banglashoppers.com/technic-colour-fix-2-in-1-powder-plus-foundation-ecru-12g.html,Technic Colour Fix 2 in 1 Powder Plus Foundation - Ecru - 12g,585,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/e/technic_colour_fix_2_in_1_powder_plus_foundation_-_ecru_-_12g.jpg,0,0
1605344346-14,https://www.banglashoppers.com/,Home & Lifestyle,https://www.banglashoppers.com/home-lifestyle.html,Lizol Floor Cleaner Citrus Disinfectant Surface Cleaner 500ml,https://www.banglashoppers.com/lizol-floor-cleaner-citrus-disinfectant-surface-cleaner-500ml.html,Lizol Floor Cleaner Citrus Disinfectant Surface Cleaner 500ml,140,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/8/9/8941100289112.jpg,0,0
1605348245-174,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Nivea Men Hydramax Multi-Protect Deep Cleansing Foam - 100g,https://www.banglashoppers.com/nivea-men-hydramax-multi-protect-deep-cleansing-foam-100g.html,Nivea Men Hydramax Multi-Protect Deep Cleansing Foam - 100g,260,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/i/nivea_men_hydramax_multi-protect_deep_cleansing_foam_100g.jpg,0,0
1605348122-161,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Studio X Brightening Skin Face Wash For Men - 100ml,https://www.banglashoppers.com/studio-x-brightening-skin-face-wash-for-men-100ml.html,Studio X Brightening Skin Face Wash For Men - 100ml,184,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/0/40._studio_x_brightening_facewash_for_men_100ml.png,0,0
1605349597-290,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Johnson's Baby Oil - 591 ml,https://www.banglashoppers.com/johnson-s-baby-oil-591-ml.html,Johnson's Baby Oil - 591 ml,1999,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/j/o/johnson_s_baby_oil_-_591_ml.jpg,0,0
1605353468-551,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Vaseline Lip Therapy Aloe - 20gm,https://www.banglashoppers.com/vaseline-lip-therapy-aloe-20gm.html,Vaseline Lip Therapy Aloe - 20gm,175,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/v/a/vaseline_lip_therapy_aloe_-_20gm.jpg,0,0
1605344647-27,https://www.banglashoppers.com/,Fashion & Accessories,https://www.banglashoppers.com/fashion-accesories.html,Plastic Fashion Sunglasses By City Shades - 6782 - Genuine American Brand,https://www.banglashoppers.com/plastic-fashion-sunglasses-by-city-shades-6782-genuine-american-brand.html,Plastic Fashion Sunglasses By City Shades - 6782 - Genuine American Brand,1305,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/6/7/6782_-.jpg,0,0
1605348755-226,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Johnson's Gentle All Over Wipes - 72 Pcs,https://www.banglashoppers.com/johnson-s-gentle-all-over-wipes-72-pcs.html,Johnson's Gentle All Over Wipes - 72 Pcs,449,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a7901.jpg,0,0
1605351214-408,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Olay - Regenerist Advanced Anti-Ageing Revitalising Cream Cleanser - 100g,https://www.banglashoppers.com/olay-regenerist-advanced-anti-ageing-revitalising-cream-cleanser-100g.html,Olay - Regenerist Advanced Anti-Ageing Revitalising Cream Cleanser - 100g,699,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a2234.jpg,0,0
1605347548-108,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Rexona - Motionsense Aloe Vera Body Spray - 200ml,https://www.banglashoppers.com/rexona-motionsense-aloe-vera-body-spray-200ml.html,Rexona - Motionsense Aloe Vera Body Spray - 200ml,300,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/6/7/67095900_-_raxona_motionsense_aloe_vera_body_spary_200ml_1.jpg,0,0
1605353511-561,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Technic Pro Pigment Loose Eye Shadow Powder - You Are My Sunshine,https://www.banglashoppers.com/technic-pro-pigment-loose-eye-shadow-powder-you-are-my-sunshine.html,Technic Pro Pigment Loose Eye Shadow Powder - You Are My Sunshine,350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/e/technic_pro_pigment_loose_eye_shadow_powder_-_you_are_my_sunshine.jpg,0,0
1605350527-357,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Sunsilk Shampoo Hijab Anti-Breakage 180ml,https://www.banglashoppers.com/sunsilk-shampoo-hijab-anti-breakage-180ml.html,Sunsilk Shampoo Hijab Anti-Breakage 180ml,180,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/s/s/sshr180h_1.jpg,0,0
1605354791-686,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,Revuele Bio Active Skin Care Peptides & Retinol Day & Night Cream Combo 50ml + 50ml,https://www.banglashoppers.com/revuele-bio-active-skin-care-peptides-retinol-day-night-cream-combo-50ml-50ml.html,Revuele Bio Active Skin Care Peptides & Retinol Day & Night Cream Combo 50ml + 50ml,1199,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/r/e/revuele_bioactive_skincare_combo.jpg,0,0
1605351196-405,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Neutrogena - Celluler Boost Rejuvenating Day Care SPF 20 - 50ml,https://www.banglashoppers.com/neutrogena-celluler-boost-rejuvenating-day-care-spf-20-50ml.html,Neutrogena - Celluler Boost Rejuvenating Day Care SPF 20 - 50ml,1550,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a2180.jpg,0,0
1605348338-187,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Emami - Fair & Handsome Charcoal Face Wash For Men - 50g,https://www.banglashoppers.com/emami-fair-handsome-charcoal-face-wash-for-men-50g.html,Emami - Fair & Handsome Charcoal Face Wash For Men - 50g,195,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/f/a/fair_and_handsome_charcoal_fw_50_gm_1.jpg,0,0
1605348744-224,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Burt's Bees Mama Bee Belly Butter - 185gm,https://www.banglashoppers.com/burt-s-bees-mama-bee-belly-butter-185gm.html,Burt's Bees Mama Bee Belly Butter - 185gm,2399,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a7875.jpg,0,0
1605351576-439,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Lux Soap Bar Sensuous Sandal 75g,https://www.banglashoppers.com/lux-soap-bar-sensuous-sandal-75g.html,Lux Soap Bar Sensuous Sandal 75g,30,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/l/v/lvfs75h.jpg,0,0
1605353680-601,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Technic False Nails With Glue - Squareletto Gloss Hot Coral - 24 Pcs,https://www.banglashoppers.com/technic-false-nails-with-glue-squareletto-gloss-hot-coral-24-pcs.html,Technic False Nails With Glue - Squareletto Gloss Hot Coral - 24 Pcs,405,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/e/technic_false_nails_with_glue_-_squareletto_gloss_hot_coral_-_24_pcs.jpg,0,0
1605353540-568,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Technic Face Paint Palette - 28g,https://www.banglashoppers.com/technic-face-paint-palette-28g.html,Technic Face Paint Palette - 28g,675,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/e/technic_face_paint_palette_-_28g.jpg,0,0
